"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"Gold_Standard_3"	155	109	86	53	24	4251876	4142427	3982419	3389803	2286804	156	292465	4252841	4259106	61.24	61.24	52164	"52164"	32228	"31358"	21	"21"	46	"47"	0	0	0	0	"0 + 0 part"	0	99.853	1	0	0	0	4165	4173	3628	548	60	292465	52164	52164	32228	"31358"	21	"21"	46	"47"	"1030818"	NA	4259106	195177	36.1632	NA	"uniq"	4144	"1"	0	0	6.8738721224595	0.00639142410833333
"Gold_Standard_3"	69	65	60	41	24	4107155	4099578	4058941	3726282	3161860	69	365421	4107155	4109009	40.88	40.88	109705	"109705"	57389	"57389"	10	"10"	23	"23"	0	0	0	0	"0 + 0 part"	0	99.955	1	0	0	0	3999	4001	3382	457	43	365421	109705	109705	57389	"57389"	10	"10"	23	"23"	"1030821"	NA	4109009	678822	130.511	NA	"uniq"	3934	"1"	0	0	24.7805006024567	0.0144797130797101
"Gold_Standard_3"	104	79	62	33	9	2114333	2051471	1920917	1443718	607610	104	93696	2114333	2118185	35.8	35.81	34891	"34891"	19540	"19540"	20	"20"	40	"40"	0	0	0	0	"0 + 0 part"	0	99.818	1	0	0	0	2108	2113	1766	275	20	93696	34891	34891	19540	"19540"	20	"20"	40	"40"	"1030824"	NA	2118185	109237	40.4455	NA	"uniq"	2127	"1"	0	0	7.73565576189049	0.00958041646538462
"Gold_Standard_3"	370	230	144	53	8	4392871	4043888	3403677	1981702	458390	376	63827	4398645	4416215	50.17	50.17	21475	"21475"	11133	"10907"	63	"63"	135	"136"	0	0	0	0	"0 + 0 part"	0	99.602	1	0	0	0.05	4823	4863	3630	461	48	63827	21475	21475	11133	"10907"	63	"63"	135	"136"	"1030827"	NA	4416215	224871	40.9361	NA	"strain"	4878	"1"	0	0	7.63790938620516	0.00263844638404255
"Gold_Standard_3"	127	83	73	52	30	4897974	4810807	4730028	4369238	3557893	129	263745	4899625	4907129	62.46	62.46	101358	"101358"	46575	"46575"	16	"16"	33	"33"	0	0	0	0	"0 + 0 part"	0	99.847	1	0	0	0	4565	4567	4135	704	75	263745	101358	101358	46575	"46575"	16	"16"	33	"33"	"1030830"	NA	4907129	152108	24.3763	NA	"uniq"	4540	"1"	0	0	4.64960264953296	0.00772823520077519
"Gold_Standard_3"	94	82	76	58	39	5495882	5469511	5424339	5107830	4459906	94	321210	5495882	5502493	67.48	67.47	113060	"113060"	61827	"60245"	17	"17"	33	"34"	0	0	0	0	"0 + 0 part"	0	99.88	1	0	0	0	5334	5336	4553	704	84	321210	113060	113060	61827	"60245"	17	"17"	33	"34"	"1030833"	NA	5502493	169001	24.1872	NA	"uniq"	5316	"1"	0	0	4.60702994079229	0.0106127812765957
"Gold_Standard_3"	122	90	72	46	27	6342681	6270247	6139908	5725323	5040178	124	920162	6344653	6347884	70.3	70.3	192513	"192513"	69616	"69616"	9	"9"	23	"23"	0	0	0	0	"0 + 0 part"	0	99.949	1	0	0	0	6027	6048	5347	746	68	920162	192513	192513	69616	"69616"	9	"9"	23	"23"	"1030839"	NA	6347884	816835	101.328	NA	"uniq"	6015	"1"	0	0	19.3017468498164	0.00805629242016129
"Gold_Standard_3"	117	87	73	54	41	6627040	6566615	6469017	6143623	5666732	117	399184	6627040	6630364	66.62	66.62	136924	"136924"	83352	"83352"	15	"15"	31	"31"	0	0	0	0	"0 + 0 part"	0	99.95	1	0	0	0	6377	6396	5563	952	104	399184	136924	136924	83352	"83352"	15	"15"	31	"31"	"1030845"	NA	6630364	665476	79.5278	NA	"uniq"	6290	"1"	0	0	15.055191540012	0.00853846367521368
"Gold_Standard_3"	57	50	45	39	35	5418821	5403160	5373892	5249356	5102642	57	576797	5418821	5424264	44.74	44.74	184827	"184827"	94000	"94000"	11	"11"	22	"22"	0	0	0	0	"0 + 0 part"	0	99.9	1	0	0	0	4825	4839	4437	716	59	576797	184827	184827	94000	"94000"	11	"11"	22	"22"	"1030857"	NA	5424264	434973	62.8379	NA	"uniq"	4878	"1"	0	0	12.0285351155475	0.0175087894736842
"Gold_Standard_3"	47	37	34	31	28	4814706	4797600	4775478	4721319	4617075	47	497086	4814706	4816511	55.93	55.93	222773	"222773"	104463	"104463"	8	"8"	15	"15"	0	0	0	0	"0 + 0 part"	0	99.963	1	0	0	0.04	4479	4479	3960	615	61	497086	222773	222773	104463	"104463"	8	"8"	15	"15"	"1030860"	NA	4816511	372485	61.1589	NA	"uniq"	4388	"1"	0	0	11.6002537936693	0.0212608539765957
"Gold_Standard_3"	26	23	21	20	16	4747791	4741559	4727950	4712698	4577592	27	820958	4748324	4751756	67.32	67.32	388454	"388454"	179595	"179595"	4	"4"	9	"9"	0	0	0	0	"0 + 0 part"	0	99.928	1	0	0	0	4403	4403	4029	561	48	820958	388454	388454	179595	"179595"	4	"4"	9	"9"	"1030872"	NA	4751756	407388	67.2266	NA	"uniq"	4397	"1"	0	0	12.8601300235113	0.0369837229037037
"Gold_Standard_3"	61	49	39	35	22	3642180	3618085	3550369	3492660	3030438	61	401232	3642180	3642925	54.76	54.76	150224	"150224"	72034	"72034"	8	"8"	17	"17"	0	0	0	0	"0 + 0 part"	0	99.98	1	0	0	0	3534	3551	3193	445	43	401232	150224	150224	72034	"72034"	8	"8"	17	"17"	"1030875"	NA	3642925	588754	129.331	NA	"uniq"	3656	"1"	0	0	24.2423601913298	0.0163868859016393
"Gold_Standard_3"	75	60	55	40	26	3354423	3322407	3288676	3030758	2516572	77	204594	3356089	3362256	63.62	63.62	81797	"81797"	49355	"49355"	13	"13"	27	"27"	0	0	0	0	"0 + 0 part"	0	99.817	1	0	0	0	3064	3067	2779	483	57	204594	81797	81797	49355	"49355"	13	"13"	27	"27"	"1030890"	NA	3362256	104949	24.5203	NA	"uniq"	3015	"1"	0	0	4.68207953231402	0.0129395240116883
"Gold_Standard_3"	9	9	8	7	7	2925450	2925450	2920054	2902969	2902969	9	801254	2925450	2925846	66.11	66.11	494925	"494925"	491404	"491404"	3	"3"	4	"4"	0	0	0	0	"0 + 0 part"	0	99.986	1	0	0	0	2664	2665	2444	457	54	801254	494925	494925	491404	"491404"	3	"3"	4	"4"	"1030893"	NA	2925846	602263	163.064	NA	"uniq"	2624	"1"	0	0	30.8763516603403	0.111080002177778
"Gold_Standard_3"	72	52	43	27	13	2001077	1949104	1877408	1595241	1076779	72	151328	2001077	2002213	32.94	32.94	54997	"54997"	29385	"29385"	12	"12"	24	"24"	0	0	0	0	"0 + 0 part"	0	99.943	1	0	0	0	1957	1964	1730	262	20	151328	54997	54997	29385	"29385"	12	"12"	24	"24"	"1030911"	NA	2002213	262122	104.225	NA	"uniq"	1968	"1"	0	0	19.6374211934494	0.0138730600680556
"Gold_Standard_3"	56	47	43	32	23	2976284	2957086	2928199	2739308	2400742	56	218261	2976284	2979819	29.35	29.36	93067	"93067"	68340	"58491"	11	"11"	20	"21"	0	0	0	0	"0 + 0 part"	0	99.881	1	0	0	0.03	2959	2959	2639	345	27	218261	93067	93067	68340	"58491"	11	"11"	20	"21"	"1030917"	NA	2979819	105913	28.1759	NA	"uniq"	2984	"1"	0	0	5.33151510209177	0.0178146681446429
"Gold_Standard_3"	90	81	73	58	43	5863185	5840882	5781345	5539926	5019597	90	338080	5863185	5866139	39.89	39.89	111122	"111122"	68852	"68852"	17	"17"	33	"33"	0	0	0	0	"0 + 0 part"	0	99.927	1	0	0	0.02	5070	5072	4597	874	170	338080	111122	111122	68852	"68852"	17	"17"	33	"33"	"1030929"	NA	5866139	356097	47.9702	NA	"uniq"	5224	"1"	0	0	9.10557182501131	0.01109489481
"Gold_Standard_3"	95	70	55	41	32	6388653	6323196	6218299	5991806	5706027	95	680570	6388653	6391170	68.73	68.73	190885	"190885"	95115	"95115"	10	"10"	20	"20"	0	0	0	0	"0 + 0 part"	0	99.961	1	0	0	0	6190	6199	5496	794	71	680570	190885	190885	95115	"95115"	10	"10"	20	"20"	"1030935"	NA	6391170	534201	66.1202	NA	"uniq"	6094	"1"	0	0	12.5376339543464	0.0105181068642105
"Gold_Standard_3"	92	84	77	67	54	9355313	9332201	9282320	9094696	8634331	92	653843	9355313	9357102	72.38	72.38	173440	"173440"	93615	"93615"	16	"16"	33	"33"	0	0	0	0	"0 + 0 part"	0	99.981	1	0	0	0.01	8589	8590	7832	1156	126	653843	173440	173440	93615	"93615"	16	"16"	33	"33"	"1030947"	NA	9357102	1235128	103.548	NA	"uniq"	8632	"1"	0	0	19.7998482863605	0.010865435175
"Gold_Standard_3"	114	86	78	56	29	4195035	4126495	4071675	3689538	2709934	119	262450	4199285	4210889	63.06	63.06	69825	"69825"	41195	"41195"	20	"20"	39	"39"	0	0	0	0	"0 + 0 part"	0	99.724	1	0	0	0	3793	3797	3458	647	68	262450	69825	69825	41195	"41195"	20	"20"	39	"39"	"1030956"	NA	4210889	117577	22.0882	NA	"uniq"	3766	"1"	0	0	4.18831985359861	0.00835703880336135
"Gold_Standard_3"	64	54	46	38	27	4765019	4741042	4681447	4546487	4169121	64	673712	4765019	4767747	60.77	60.77	162997	"162997"	80979	"80979"	9	"9"	19	"19"	0	0	0	0	"0 + 0 part"	0	99.943	1	0	0	0	4181	4193	3794	689	103	673712	162997	162997	80979	"80979"	9	"9"	19	"19"	"1030965"	NA	4767747	209836	34.8968	NA	"uniq"	4251	"1"	0	0	6.60173452995723	0.0156071925765625
"Gold_Standard_3"	150	122	89	45	19	3277440	3200828	2960253	2231236	1318740	150	124288	3277440	3292368	47.82	47.82	37107	"37107"	20685	"19891"	27	"27"	55	"56"	0	0	0	0	"0 + 0 part"	0	99.547	1	0	0	0	2994	3017	2594	470	77	124288	37107	37107	20685	"19891"	27	"27"	55	"56"	"1035897"	NA	3292368	103948	24.7197	NA	"uniq"	2956	"1"	0	0	4.73586184776428	0.00660640347266667
"Gold_Standard_3"	54	43	40	29	19	2837595	2812286	2793354	2628109	2326894	54	284378	2837595	2839566	31.6	31.6	124548	"124548"	74781	"74781"	8	"8"	16	"16"	0	0	0	0	"0 + 0 part"	0	99.931	1	0	0	0	2758	2760	2390	353	24	284378	124548	124548	74781	"74781"	8	"8"	16	"16"	"1035909"	NA	2839566	192875	53.3219	NA	"uniq"	2772	"1"	0	0	10.1886168520119	0.0184929717796296
"Gold_Standard_3"	25	20	17	14	9	953746	942055	920857	867691	683271	25	113286	953746	954967	27.55	27.55	56534	"56534"	42893	"42893"	6	"6"	10	"10"	0	0	0	0	"0 + 0 part"	0	99.872	1	0	0	0	1654	1655	816	22	0	113286	56534	56534	42893	"42893"	6	"6"	10	"10"	"1035912"	NA	954967	30785	25.4264	NA	"uniq"	1733	"1"	0	0	4.83550740496792	0.039897665536
"Gold_Standard_3"	39	18	18	14	9	1274645	1219315	1219315	1140531	944159	39	164266	1274645	1276205	28.45	28.45	100603	"100603"	43627	"43627"	5	"5"	10	"10"	0	0	0	0	"0 + 0 part"	0	99.878	1	0	0	0.08	2158	2163	959	27	1	164266	100603	100603	43627	"43627"	5	"5"	10	"10"	"1035915"	NA	1276205	59369	37.1106	NA	"uniq"	2225	"1"	0	0	6.97799334746377	0.0255784997025641
"Gold_Standard_3"	50	35	25	10	4	872080	826661	752830	514016	322431	50	99826	872080	872997	26.93	26.93	30021	"30021"	15750	"15750"	8	"8"	18	"18"	0	0	0	0	"0 + 0 part"	0	99.895	1	0	0	0.46	1362	1363	667	31	5	99826	30021	30021	15750	"15750"	8	"8"	18	"18"	"1035924"	NA	872997	94053	85.0266	NA	"uniq"	1454	"1"	0	0	16.1603648122502	0.01995802205
"Gold_Standard_3"	35	26	23	19	18	2505550	2482970	2462015	2397355	2366333	35	397516	2505550	2507809	42.45	42.45	137989	"137989"	101584	"101584"	7	"7"	12	"12"	0	0	0	0	"0 + 0 part"	0	99.91	1	0	0	0	2243	2248	2006	374	44	397516	137989	137989	101584	"101584"	7	"7"	12	"12"	"1035933"	NA	2507809	229639	73.4283	NA	"uniq"	2205	"1"	0	0	13.735435992135	0.0285200231428571
"Gold_Standard_3"	36	27	21	16	14	2520146	2501087	2452611	2362872	2296460	36	422913	2520146	2521032	39.43	39.43	162505	"162505"	107344	"107344"	5	"5"	10	"10"	0	0	0	0	"0 + 0 part"	0	99.917	1	0	0	0	2227	2231	1950	400	51	422913	162505	162505	107344	"107344"	5	"5"	10	"10"	"1035936"	NA	2521032	245101	77.0418	NA	"uniq"	2176	"1"	0	0	14.5833729996287	0.0277316858027778
"Gold_Standard_3"	106	88	75	38	15	2833341	2785348	2687795	2056814	1181505	107	157800	2833960	2839882	37.23	37.23	47104	"47104"	23126	"22576"	20	"20"	41	"42"	0	0	0	0	"0 + 0 part"	0	99.791	1	0	0	0	2551	2554	2249	406	55	157800	47104	47104	23126	"22576"	20	"20"	41	"42"	"1035945"	NA	2839882	74780	20.8729	NA	"uniq"	2513	"1"	0	0	3.94981199923095	0.0093067697953271
"Gold_Standard_3"	94	54	36	25	15	3238784	3150875	3024596	2859271	2487145	94	375465	3238784	3241569	58.09	58.09	185625	"185625"	53525	"53525"	6	"6"	14	"14"	0	0	0	0	"0 + 0 part"	0	99.914	1	0	0	0	2877	2910	2585	420	43	375465	185625	185625	53525	"53525"	6	"6"	14	"14"	"1035948"	NA	3241569	231149	56.1809	NA	"uniq"	2877	"1"	0	0	10.696162876681	0.0106200078680851
"Gold_Standard_3"	108	83	68	33	9	2359675	2284929	2170280	1583623	666932	110	135068	2360840	2367757	47.6	47.61	40415	"40415"	20172	"20172"	21	"21"	42	"42"	0	0	0	0	"0 + 0 part"	0	99.708	1	0	0	0	1980	1980	1831	358	41	135068	40415	40415	20172	"20172"	21	"21"	42	"42"	"1035972"	NA	2367757	59627	19.7724	NA	"uniq"	2029	"1"	0	0	3.77743577571516	0.00903789569454545
"Gold_Standard_3"	65	47	42	35	30	6284223	6249589	6217760	6113068	5924007	66	621456	6285212	6292356	56.48	56.49	308549	"308549"	138515	"138515"	8	"8"	17	"17"	0	0	0	0	"0 + 0 part"	0	99.869	1	0	0	0.06	4954	4954	4519	986	197	621456	308549	308549	138515	"138515"	8	"8"	17	"17"	"1035975"	NA	6292356	1069920	136.362	NA	"uniq"	5157	"1"	0	0	25.5052320625216	0.0151118441833333
"Gold_Standard_3"	331	180	92	9	0	2528272	2106913	1492654	265787	0	355	40398	2547103	2579716	28.23	28.23	11997	"11984"	6485	"6207"	72	"73"	146	"150"	0	0	0	0	"0 + 0 part"	0	98.736	1	0	0	0	2715	2715	2340	285	24	40398	11997	11984	6485	"6207"	72	"73"	146	"150"	"1035978"	NA	2579716	48944	14.8913	NA	"uniq"	2526	"1"	0	0	2.84589466437391	0.00274614019605634
"Gold_Standard_3"	84	72	63	37	19	2779148	2753289	2682612	2232748	1595644	85	147762	2779743	2794241	37.97	37.97	62741	"62741"	34054	"31745"	16	"16"	32	"33"	0	0	0	0	"0 + 0 part"	0	99.481	1	0	0	0.04	2604	2605	2249	339	37	147762	62741	62741	34054	"31745"	16	"16"	32	"33"	"1035984"	NA	2794241	142889	40.7331	NA	"uniq"	2602	"1"	0	0	7.67054452353967	0.0116429051305882
"Gold_Standard_3"	39	34	32	23	19	2029652	2020350	2009141	1865282	1743448	39	176275	2029652	2033794	43.05	43.05	90255	"90255"	62387	"57129"	9	"9"	15	"16"	0	0	0	0	"0 + 0 part"	0	99.796	1	0	0	0	1640	1641	1505	314	34	176275	90255	90255	62387	"57129"	9	"9"	15	"16"	"1035987"	NA	2033794	171396	67.0514	NA	"uniq"	1712	"1"	0	0	12.6411032779131	0.0255365169641026
"Gold_Standard_3"	40	34	31	25	18	5825138	5808218	5788187	5690539	5433177	40	1528372	5825138	5828112	56.68	56.68	790821	"790821"	193392	"193392"	3	"3"	8	"8"	0	0	0	0	"0 + 0 part"	0	99.949	1	0	0	0.03	4616	4616	4249	921	179	1528372	790821	790821	193392	"193392"	3	"3"	8	"8"	"1035990"	NA	5828112	280949	37.9694	NA	"uniq"	4753	"1"	0	0	7.23087511015574	0.0249745065025
"Gold_Standard_3"	48	42	41	33	24	3568133	3555663	3550395	3420236	3109605	48	567334	3568133	3571247	52.83	52.83	120900	"120900"	84863	"84863"	9	"9"	17	"17"	0	0	0	0	"0 + 0 part"	0	99.913	1	0	0	0	3267	3276	2892	556	79	567334	120900	120900	84863	"84863"	9	"9"	17	"17"	"1035996"	NA	3571247	135297	30.0047	NA	"uniq"	3330	"1"	0	0	5.68276291166643	0.0207970991020833
"Gold_Standard_3"	61	39	32	20	9	1819947	1778687	1729355	1533857	1141175	62	277633	1820943	1824631	34.4	34.4	103324	"103324"	32449	"32449"	6	"6"	15	"15"	0	0	0	0	"0 + 0 part"	0	99.798	1	0	0	0	1937	1938	1664	222	19	277633	103324	103324	32449	"32449"	6	"6"	15	"15"	"1035999"	NA	1824631	76000	32.7832	NA	"uniq"	1997	"1"	0	0	6.2478386040794	0.0160639367806452
"Gold_Standard_3"	61	51	44	33	27	4145428	4124233	4074481	3881232	3674942	61	389101	4145428	4158727	46.39	46.39	118671	"118671"	84790	"84790"	10	"10"	20	"20"	0	0	0	0	"0 + 0 part"	0	99.68	1	0	0	0.02	3859	3864	3475	562	65	389101	118671	118671	84790	"84790"	10	"10"	20	"20"	"1036002"	NA	4158727	222130	42.2381	NA	"uniq"	3955	"1"	0	0	8.01194692510473	0.0162886924590164
"Gold_Standard_3"	52	44	41	35	23	3508055	3489294	3469213	3340978	2905754	52	292204	3508055	3512709	45.41	45.41	132797	"132797"	58158	"58158"	10	"10"	19	"19"	0	0	0	0	"0 + 0 part"	0	99.868	1	0	0	0	3130	3135	2872	501	57	292204	132797	132797	58158	"58158"	10	"10"	19	"19"	"1036008"	NA	3512709	362589	82.3312	NA	"uniq"	3180	"1"	0	0	15.4833064737216	0.0191800335076923
"Gold_Standard_3"	18	17	17	15	15	5236188	5232937	5232937	5197610	5197610	18	1268178	5236188	5237791	64.51	64.51	720362	"720362"	589529	"589529"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.969	1	0	0	0	4992	4992	4520	642	61	1268178	720362	720362	589529	"589529"	3	"3"	5	"5"	"1036542"	NA	5237791	290900	43.7324	NA	"uniq"	4938	"1"	0	0	8.33080204994816	0.05552111645
"Gold_Standard_3"	81	68	65	45	31	4236285	4205671	4181446	3813037	3349284	81	238964	4236285	4239383	61.98	61.97	96851	"96851"	58696	"58696"	14	"14"	28	"28"	0	0	0	0	"0 + 0 part"	0	99.927	1	0	0	0	3619	3622	3273	569	60	238964	96851	96851	58696	"58696"	14	"14"	28	"28"	"1036545"	NA	4239383	216950	40.3063	NA	"uniq"	3716	"1"	0	0	7.67623496154983	0.0123276609
"Gold_Standard_3"	103	80	60	48	35	6064646	6011321	5875974	5677162	5213771	103	430913	6064646	6065581	49.63	49.63	174326	"174326"	68742	"68742"	12	"12"	25	"25"	0	0	0	0	"0 + 0 part"	0	99.985	1	0	0	0	5262	5272	4629	919	93	430913	174326	174326	68742	"68742"	12	"12"	25	"25"	"1036548"	NA	6065581	1334007	176.082	NA	"uniq"	5326	"1"	0	0	32.9895932475389	0.00970582546116505
"Gold_Standard_3"	45	33	32	25	20	3113870	3088110	3081622	2960569	2784561	45	515199	3113870	3115906	30.12	30.13	151278	"151278"	75678	"75678"	6	"6"	13	"13"	0	0	0	0	"0 + 0 part"	0	99.935	1	0	0	0	3118	3122	2689	367	26	515199	151278	151278	75678	"75678"	6	"6"	13	"13"	"1036551"	NA	3115906	153589	38.9458	NA	"uniq"	3129	"1"	0	0	7.39378851608489	0.0221933427222222
"Gold_Standard_3"	95	67	55	33	20	2752981	2681772	2588917	2195477	1728778	96	215316	2753972	2760766	38.8	38.8	59944	"59944"	31400	"31400"	14	"14"	29	"29"	0	0	0	0	"0 + 0 part"	0	99.754	1	0	0	0	2712	2714	2388	355	24	215316	59944	59944	31400	"31400"	14	"14"	29	"29"	"1036560"	NA	2760766	390789	113.281	NA	"uniq"	2757	"1"	0	0	21.2326397818576	0.0103654797041667
"Gold_Standard_3"	15	11	11	9	9	3708799	3700798	3700798	3668148	3668148	15	818755	3708799	3709877	44.95	44.95	532150	"532150"	422687	"422687"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.971	1	0	0	0	3186	3188	2874	505	49	818755	532150	532150	422687	"422687"	3	"3"	5	"5"	"1036563"	NA	3709877	225929	48.4302	NA	"uniq"	3197	"1"	0	0	9.13489854245842	0.0666280056066667
"Gold_Standard_3"	28	21	14	12	8	3544587	3533516	3484516	3451370	3297636	29	1202131	3545581	3544809	45.11	45.11	721027	"721027"	275499	"275499"	2	"2"	4	"4"	0	0	0	0	"0 + 0 part"	0	99.967	1.001	0	0	0	3124	3124	2812	491	49	1202131	721027	721027	275499	"275499"	2	"2"	4	"4"	"1036569"	NA	3544809	339059	75.6094	NA	"strain"	3122	"1"	0	0	14.3474161795459	0.0344600037551724
"Gold_Standard_3"	79	61	55	35	16	2871875	2834314	2796160	2446509	1726533	80	171601	2872854	2881151	54.56	54.56	75251	"75251"	39810	"39810"	12	"12"	26	"26"	0	0	0	0	"0 + 0 part"	0	99.712	1	0	0	0	2865	2874	2427	349	27	171601	75251	75251	39810	"39810"	12	"12"	26	"26"	"1036572"	NA	2881151	122570	33.6729	NA	"uniq"	2951	"1"	0	0	6.38130386085283	0.01242810368
"Gold_Standard_3"	38	34	33	28	24	5600379	5593144	5586578	5513291	5386603	38	652049	5600379	5606984	47.34	47.34	319355	"319355"	199114	"199114"	6	"6"	12	"12"	0	0	0	0	"0 + 0 part"	0	99.882	1	0	0	0	5341	5342	4705	744	48	652049	319355	319355	199114	"199114"	6	"6"	12	"12"	"1036575"	NA	5606984	450922	63.5872	NA	"uniq"	5322	"1"	0	0	12.0632232943772	0.0262537208526316
"Gold_Standard_3"	37	33	30	25	18	2736174	2728695	2706066	2625339	2383685	37	504629	2736174	2740817	36.92	36.92	124688	"124688"	68921	"68921"	6	"6"	13	"13"	0	0	0	0	"0 + 0 part"	0	99.831	1	0	0	0	2390	2390	2141	382	48	504629	124688	124688	68921	"68921"	6	"6"	13	"13"	"1036578"	NA	2740817	330653	94.3795	NA	"uniq"	2364	"1"	0	0	18.0960458140766	0.0269357528675676
"Gold_Standard_3"	107	74	67	46	28	3957767	3881600	3828054	3465668	2817544	110	234988	3960665	3964820	58.94	58.94	74778	"74778"	44163	"44163"	15	"15"	32	"32"	0	0	0	0	"0 + 0 part"	0	99.806	1.001	0	0	0	3896	3900	3415	471	50	234988	74778	74778	44163	"44163"	15	"15"	32	"32"	"1036581"	NA	3964820	273837	54.1094	NA	"uniq"	3956	"1"	0	0	10.3600037328302	0.00905567057818182
"Gold_Standard_3"	66	53	44	32	22	3113723	3081636	3019282	2827813	2486988	66	480707	3113723	3116019	48.91	48.91	95481	"95481"	56893	"56893"	9	"9"	20	"20"	0	0	0	0	"0 + 0 part"	0	99.926	1	0	0	0	3086	3091	2598	370	38	480707	95481	95481	56893	"56893"	9	"9"	20	"20"	"1036584"	NA	3116019	173466	43.8389	NA	"uniq"	3110	"1"	0	0	8.35036628467285	0.0151290992060606
"Gold_Standard_3"	51	42	39	30	22	3952004	3929575	3907446	3752598	3467982	51	502860	3952004	3960292	63.16	63.16	190641	"190641"	97481	"97481"	7	"7"	15	"15"	0	0	0	0	"0 + 0 part"	0	99.791	1	0	0	0	3713	3715	3325	528	58	502860	190641	190641	97481	"97481"	7	"7"	15	"15"	"1036587"	NA	3960292	189680	38.0962	NA	"uniq"	3695	"1"	0	0	7.18431873205309	0.0195259680019608
"Gold_Standard_3"	12	8	7	7	7	4190420	4179870	4174340	4174340	4174340	12	1054671	4190420	4190965	64.84	64.84	674125	"674125"	673145	"673145"	3	"3"	4	"4"	0	0	0	0	"0 + 0 part"	0	99.987	1	0	0	0	3969	3970	3638	530	53	1054671	674125	674125	673145	"673145"	3	"3"	4	"4"	"1036590"	NA	4190965	271794	51.555	NA	"uniq"	3952	"1"	0	0	9.72785504054555	0.083311668075
"Gold_Standard_3"	29	26	26	26	23	4296833	4287430	4287430	4287430	4176809	29	438626	4296833	4297655	62.72	62.72	267284	"267284"	132296	"132296"	7	"7"	12	"12"	0	0	0	0	"0 + 0 part"	0	99.981	1	0	0	0.05	4130	4131	3734	527	43	438626	267284	267284	132296	"132296"	7	"7"	12	"12"	"1036593"	NA	4297655	454151	83.261	NA	"uniq"	4105	"1"	0	0	15.8511211346653	0.0344696564172414
"Gold_Standard_3"	59	44	40	35	28	5032852	5000766	4970290	4899362	4648362	59	475484	5032852	5038537	42.51	42.51	194838	"194838"	114957	"114957"	9	"9"	17	"17"	0	0	0	0	"0 + 0 part"	0	99.887	1	0	0	0.16	4618	4621	4211	637	54	475484	194838	194838	114957	"114957"	9	"9"	17	"17"	"1036596"	NA	5038537	468384	73.4174	NA	"uniq"	4639	"1"	0	0	13.9440476471642	0.0169108691
"Gold_Standard_3"	21	14	13	12	11	4319398	4304880	4298078	4275546	4226645	22	1110277	4320165	4322488	51.97	51.97	664626	"664626"	285797	"285797"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.946	1	0	0	0	3731	3731	3417	650	123	1110277	664626	664626	285797	"285797"	3	"3"	5	"5"	"1036599"	NA	4322488	166828	29.9434	NA	"uniq"	3871	"1"	0	0	5.78930467823161	0.0454054678
"Gold_Standard_3"	35	30	26	17	13	2513181	2505438	2475219	2313926	2173254	35	783821	2513181	2516660	48.22	48.23	209240	"209240"	81637	"81637"	3	"3"	9	"9"	0	0	0	0	"0 + 0 part"	0	99.862	1	0	0	0	2522	2522	2240	295	18	783821	209240	209240	81637	"81637"	3	"3"	9	"9"	"1036602"	NA	2516660	147265	46.0507	NA	"uniq"	2536	"1"	0	0	8.77740735737048	0.02849262584
"Gold_Standard_3"	47	38	38	31	28	4728295	4704592	4704592	4580756	4457003	48	481142	4729287	4732957	37.5	37.5	194767	"194767"	115976	"115976"	8	"8"	16	"16"	0	0	0	0	"0 + 0 part"	0	99.922	1	0	0	0	4031	4032	3634	741	132	481142	194767	194767	115976	"115976"	8	"8"	16	"16"	"1036605"	NA	4732957	313579	52.5096	NA	"uniq"	4086	"1"	0	0	9.93815282919325	0.0208008460083333
"Gold_Standard_3"	125	91	70	39	12	2647357	2572669	2420353	1904846	935477	125	119522	2647357	2655018	31.41	31.4	38290	"38290"	21164	"21164"	22	"22"	43	"43"	0	0	0	0	"0 + 0 part"	0	99.711	1	0	0	0	2589	2600	2216	339	33	119522	38290	38290	21164	"21164"	22	"22"	43	"43"	"1036611"	NA	2655018	196158	58.7061	NA	"uniq"	2631	"1"	0	0	11.0822977471339	0.0079538268168
