"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"grave_lovelace_0"	97	0	0	0	0	112231	0	0	0	0	1567	1531	1055398	3845825	35.39	35.25	657	NA	565	NA	636	NA	1070	NA	3	3	2676	1	"0 + 8 part"	714	27.084	1.013	0	1122.03	0.29	"291 + 2954 part"	2092	2092	1398	0	0	1531	656	0	563	NA	638	NA	1073	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"2"	2.84252954809465	0.00106313447628288	1.62288975707423	4.681193720485e-05
"grave_lovelace_0"	33	22	16	15	14	4100577	4074916	4035323	4025290	3998423	37	1172581	4103509	4107985	65.7	65.68	332390	332390	156398	156398	3	3	7	7	2	1	285497	3	"0 + 1 part"	230	99.722	1.002	0	5.57	0.46	"8086 + 67 part"	4071	4073	3671	512	37	1172054	332390	332390	155218	155218	3	3	8	8	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"2"	0.4873877454637	1.3573748711164e-06	49.1833465798926	0.0268769656324324
"grave_lovelace_0"	107	35	16	8	6	1031758	839700	717000	605660	518050	111	112217	1034563	3268305	35.58	35.77	65914	NA	6387	NA	6	NA	24	NA	12	8	404546	27	"0 + 0 part"	0	30.772	1.029	0	870.71	7.46	"1179 + 239 part"	1262	1284	1001	90	8	111561	31355	0	5888	NA	9	NA	32	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"2"	11.5991002964537	0.000841621051593765	75.253411171846	0.000853077463063063
"grave_lovelace_0"	523	221	80	5	1	3651541	2834011	1817608	723556	600631	599	600631	3709117	3125442	67.82	68.22	9881	11865	5336	7714	84	57	211	141	4	3	22772	0	"0 + 4 part"	594049	97.828	1.019	0	143.32	0.78	"5140 + 1011 part"	4086	4088	3556	396	23	38767	6799	8199	2532	4595	156	118	367	244	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"2"	1.07842378657778	3.86399242730817e-05	7.22916950626503	0.0015977157903172
"grave_lovelace_0"	181	100	69	43	18	4245793	4042338	3820788	3400842	2552831	203	262866	4261468	5192961	66.68	66.83	101475	47516	30166	8873	12	19	36	78	14	10	966507	0	"0 + 7 part"	73096	79.918	1.009	0	45.54	1.61	"5424 + 222 part"	4353	4360	3776	510	38	219080	73429	38542	25228	5669	15	24	42	99	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"2"	3.28525287530025	1.06864582815124e-05	7.4518757217703	0.00314624961773399
"grave_lovelace_0"	66	32	28	17	9	1702226	1622809	1591858	1423613	1129097	82	236791	1713786	4767709	65.32	67.04	87803	NA	37871	NA	6	NA	13	NA	12	10	440651	2	"0 + 2 part"	134689	31.616	1.049	0	531.06	10.08	"1951 + 112 part"	1717	1757	1466	224	23	166412	50236	0	14818	NA	10	NA	26	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"2"	7.00204109497919	0.000309875328658304	23.712867123392	0.0012189895804878
"grave_lovelace_0"	15	11	8	4	3	790810	780955	759224	677964	630206	19	262866	793344	5190212	67.2	66.83	213792	NA	153548	NA	2	NA	3	NA	7	5	466273	1	"0 + 1 part"	223	15.238	1.003	0	48.3	2.53	"1160 + 27 part"	805	805	702	98	5	213792	102638	0	50236	NA	3	NA	5	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"2"	8.82341077767022	6.08815343659245e-05	29.6489623159902	0.0012220876
"grave_lovelace_0"	44	30	26	24	22	7256768	7216717	7191282	7162772	7098387	54	1362315	7263793	7278430	65.88	65.87	481529	481529	320819	320819	5	5	10	10	6	5	561800	15	"0 + 3 part"	2272	99.738	1.001	0	8.1	1.27	"9259 + 51 part"	6348	6348	5868	1202	153	1342877	429825	429825	210917	210917	6	6	11	11	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"2"	0.826014728117941	1.11511988295922e-06	124.634124392211	0.0184216086
"grave_lovelace_0"	20	19	18	16	15	3660580	3659550	3654308	3622702	3590442	23	766359	3662683	3480877	73.02	73.29	439249	439249	229037	229037	3	3	6	6	9	4	1761195	8	"0 + 2 part"	193770	99.613	1.001	0	5.62	0.49	"6033 + 53 part"	3411	3411	3126	473	48	746381	174310	174310	110670	125395	5	5	12	11	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"2"	2.45721510706769	1.53439432241338e-06	243.644159216198	0.0431423903
"grave_lovelace_0"	0	0	0	0	0	0	0	0	0	0	86	868	51030	3571513	65.8	66.69	578	NA	537	NA	39	NA	62	NA	0	0	0	0	"0 + 0 part"	0	1.428	1.001	0	1504.04	0	"9 + 172 part"	119	119	66	0	0	868	578	0	537	NA	39	NA	62	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"2"	0	0.0294736429551244	0.727716796774924	2.37114418604651e-06
"grave_lovelace_0"	17	16	16	15	13	4597627	4595094	4595094	4571489	4509769	17	733357	4597627	4566645	68.97	68.92	599590	599590	298213	298213	4	4	6	6	0	0	0	0	"0 + 0 part"	0	99.902	1.008	0	2.92	0.13	"6669 + 24 part"	4242	4242	3923	573	65	733298	599554	599554	298213	298213	4	4	6	6	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"2"	0	6.3511024274044e-07	18.3149226620418	0.0587082917882353
"grave_lovelace_0"	4	2	1	0	0	22653	17161	11658	0	0	6	11658	23830	2975898	45.03	46.71	5503	NA	4301	NA	2	NA	3	NA	0	0	0	0	"0 + 1 part"	48	0.797	1.003	0	375.43	12.66	"21 + 6 part"	31	31	25	1	0	11658	5503	0	4301	NA	2	NA	3	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"2"	0	0.0157545111204364	6.08171046185051	1.05868166666667e-05
"grave_lovelace_0"	64	0	0	0	0	75585	0	0	0	0	913	1941	626107	7207331	64.82	65.81	669	NA	569	NA	364	NA	619	NA	1	1	1323	1	"0 + 6 part"	958	8.56	1.014	0	1083.26	0.65	"124 + 1285 part"	1309	1309	851	1	0	1941	668	0	568	NA	366	NA	621	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"2"	1.59717109056439	0.00173015155556478	2.05975693359997	8.02558598028478e-06
"grave_lovelace_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"2"	NA	NA	7.55103338717007	NA
"grave_lovelace_0"	72	53	45	29	15	1926862	1871516	1816384	1571508	1070182	79	109923	1932411	2413510	30.89	30.86	51820	43200	31307	10467	13	18	25	45	17	13	477812	5	"0 + 3 part"	27572	78.818	1.001	0	114.07	0.53	"3437 + 85 part"	2288	2291	1782	199	15	109805	47356	33368	22755	5624	15	22	30	60	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"2"	8.79730036726142	5.90298854643241e-05	124.629813010926	0.00786364192911392
"grave_lovelace_0"	14	8	6	3	2	268261	251660	239580	183543	143415	17	90891	270174	2296439	30.9	30.92	52524	NA	20721	NA	2	NA	4	NA	4	4	114824	4	"0 + 1 part"	54	11.704	1.005	0	445.36	4.09	"651 + 47 part"	307	307	243	25	0	51974	42668	0	20721	NA	3	NA	5	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"2"	14.80527363847	0.00164841916690725	43.1714929070618	0.000805785976470588
"grave_lovelace_0"	34	24	20	14	7	1015270	985508	955705	868740	612017	47	112217	1024462	3363445	35.72	35.83	74426	NA	36907	NA	6	NA	11	NA	4	4	302650	1	"0 + 1 part"	49142	27.419	1.058	0	382.77	2.06	"2050 + 98 part"	1373	1373	1021	69	3	87993	40478	0	18842	NA	9	NA	17	NA	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"2"	3.90448840464556	0.000373630256661545	141.022062201106	0.0015995777893617
"grave_lovelace_0"	52	33	20	12	7	1151680	1103212	1020124	885275	686678	55	155756	1154149	3524378	35.63	35.79	69644	NA	35164	NA	6	NA	12	NA	3	2	128685	3	"0 + 1 part"	49602	30.23	1.037	0	356.01	2.44	"1941 + 81 part"	1474	1480	1133	99	7	155756	47961	0	17519	NA	7	NA	16	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"2"	2.59931776573042	0.000308461039259229	28.5352053610595	0.00166155072727273
"grave_lovelace_0"	35	16	12	7	5	636602	595368	564793	475388	396387	37	111388	638366	3374338	36.14	35.84	56294	NA	23916	NA	4	NA	8	NA	4	4	237903	2	"0 + 1 part"	294	18.871	1.018	0	555.93	3.93	"1056 + 56 part"	878	879	626	29	2	90807	53651	0	22398	NA	5	NA	10	NA	"evo_1049056.015"	NA	3374338	1602347	33.889343	NA	"strain"	4744	"2"	6.26599787582672	0.000870864049777087	71.2293937358972	0.000962472002702703
"grave_lovelace_0"	13	6	4	3	1	191630	174589	162295	150529	88853	14	88853	192430	3382970	35.74	35.84	33733	NA	27943	NA	2	NA	3	NA	2	2	94875	6	"0 + 0 part"	0	4.562	1.247	0	1297.22	7.13	"165 + 23 part"	256	260	188	16	1	49140	27758	0	3459	NA	3	NA	9	NA	"evo_1049056.031"	NA	3382970	149277	3.146084	NA	"strain"	3750	"2"	10.3933898040846	0.00674125656082731	6.6189029166679	0.000148656028571429
"grave_lovelace_0"	9	3	2	2	2	188002	176129	170754	170754	170754	12	87603	189999	3264668	35.14	35.82	83151	NA	83151	NA	2	NA	2	NA	6	3	173118	4	"0 + 1 part"	18	5.795	1.004	0	1100.94	7.4	"373 + 36 part"	265	265	182	11	0	70930	64803	0	13976	NA	2	NA	3	NA	"evo_1049056.039"	NA	3264668	21546	0.470507	NA	"strain"	3021	"2"	31.579113574282	0.005794451549745	0.989962838487711	0.000279850208333333
"grave_lovelace_0"	2	2	1	1	1	141509	141509	134403	134403	134403	2	134403	141509	3384405	45.32	46.7	134403	NA	134403	NA	1	NA	1	NA	2	1	134403	4	"0 + 0 part"	0	4.165	1.004	0	1423.96	14.9	"331 + 20 part"	157	157	131	12	2	79416	79416	0	32126	NA	1	NA	2	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"2"	14.1333766756885	0.0100626815255567	18.1649802550227	0.00086736125
"grave_lovelace_0"	53	39	29	22	16	1947845	1904641	1836356	1729740	1482053	56	219200	1949997	3211060	46.79	46.7	83267	45856	52866	NA	8	19	16	NA	6	5	541799	3	"0 + 2 part"	695	59.689	1.022	0	237.6	1.51	"3756 + 107 part"	2245	2247	1917	155	6	219125	59745	20474	45086	NA	9	23	19	NA	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"2"	3.07692781065817	0.000121846341302064	68.6458832908759	0.0063621012875
"grave_lovelace_0"	23	17	13	11	6	824579	802954	774708	741685	557545	26	160047	826810	3098187	46.71	46.68	73930	NA	39783	NA	4	NA	8	NA	5	4	304173	4	"0 + 0 part"	0	26.643	1.002	0	500.82	2.91	"1486 + 66 part"	958	958	824	69	1	143931	67397	0	33562	NA	5	NA	10	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"2"	6.04733856629697	0.00060572562015457	33.3701290464391	0.00273019018846154
"grave_lovelace_0"	12	10	9	9	4	559754	553195	546356	546356	350550	15	131735	561776	3083256	46.92	46.67	73735	NA	42210	NA	3	NA	6	NA	1	1	503	6	"0 + 0 part"	0	18.197	1.002	0	636.66	4.46	"950 + 41 part"	640	640	557	48	1	131584	73457	0	42162	NA	3	NA	6	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"2"	1.78006892426875	0.00113329868132494	24.4198989639524	0.00220753872666667
"fervent_mayer_3"	2474	42	0	0	0	5030648	253625	0	0	0	3982	8349	6129994	6278004	66.53	66.49	1865	1832	1174	1129	1045	1085	2075	2171	8	8	14781	2	"0 + 1 part"	71	93.852	1.04	0	2.68	0	"5633 + 5930 part"	8724	8724	6665	353	3	8349	1865	1828	1174	1128	1046	1086	2077	2173	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"3"	1.30505837362973	4.37194555165959e-07	98.7512591581656	0.000221200349171271
"fervent_mayer_3"	164	122	103	63	26	4597961	4498029	4353300	3692776	2282949	167	186273	4599565	4620491	62.14	62.12	49799	49799	33418	32449	27	27	55	56	3	2	59257	3	"0 + 0 part"	0	99.439	1.001	0	2.98	0.09	"9498 + 293 part"	4371	4397	3952	641	65	186273	49798	49798	31609	30803	27	27	56	57	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"3"	0.652235591844011	6.47887354565051e-07	10.9315330340434	0.00592102677904192
"fervent_mayer_3"	163	116	106	67	36	4872928	4755756	4690620	4000506	2898569	176	265125	4882967	4900391	41.29	41.31	58894	58894	31543	31543	28	28	56	56	9	7	250716	2	"0 + 1 part"	11	99.412	1.002	0	1.58	0.12	"6115 + 193 part"	4360	4361	3872	693	110	265125	57256	56040	30783	30664	28	29	57	58	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"3"	1.84314168004822	3.23573761608465e-07	17.7359010740163	0.00561519644545455
"fervent_mayer_3"	1100	73	3	0	0	2752664	476467	33414	0	0	1567	11671	3095558	3289345	68.39	68.33	2602	2478	1567	1397	379	417	761	860	1	1	7381	0	"0 + 0 part"	0	93.732	1.004	0	8.66	0.03	"3423 + 2753 part"	4117	4117	3251	258	8	11671	2602	2478	1565	1397	380	418	763	861	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"3"	0.323043535285076	2.79755701556876e-06	5.37877601771781	0.000560669293171666
"fervent_mayer_3"	2738	123	2	0	0	6223929	766884	20773	0	0	4105	10681	7219658	7281938	53.03	53.04	2238	2219	1375	1354	1026	1040	2050	2084	5	5	10854	3	"0 + 4 part"	351	95.501	1.038	0	1.97	0	"4596 + 3717 part"	8767	8767	6786	492	25	10681	2237	2217	1371	1351	1026	1040	2052	2087	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"3"	0.692553580792885	2.72866110832397e-07	91.024470408839	0.000222178830718636
"fervent_mayer_3"	19	6	5	2	0	143415	124472	114658	53716	0	384	27352	367732	2199979	31.36	30.96	749	NA	576	NA	68	NA	212	NA	3	3	1610	0	"0 + 0 part"	0	16.597	1.008	0	28.76	0.55	"154 + 403 part"	637	637	456	17	2	27115	738	0	575	NA	69	NA	213	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"3"	8.15811514907596	7.82091305624748e-05	15.061780135174	7.17344815104167e-05
"fervent_mayer_3"	153	109	96	63	30	4657738	4544616	4457398	3868310	2714684	162	164180	4664766	4677460	40.6	40.62	63663	56901	32365	31812	23	24	50	51	5	5	129367	1	"0 + 0 part"	0	99.522	1.002	0	1.44	0.06	"5863 + 177 part"	4177	4179	3730	661	100	164180	63663	56901	31812	31812	23	24	51	51	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"3"	1.07186512678235	3.08697156513317e-07	11.208455016184	0.0061139682
"fervent_mayer_3"	98	77	62	36	15	2644636	2590842	2490194	2032019	1280801	108	251799	2651319	2659575	46.83	46.82	48809	46511	27735	27735	16	17	35	35	0	0	0	0	"0 + 1 part"	62	99.527	1.002	0	0.34	0.08	"5725 + 180 part"	2481	2481	2197	362	40	251799	48809	46511	27735	27735	16	17	35	35	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"3"	0	1.28238058113716e-07	460.713347057331	0.00917187382314815
"fervent_mayer_3"	952	125	5	0	0	2809687	854826	64458	0	0	1258	16040	3034156	3184472	61.64	61.56	3440	3225	1968	1765	288	311	579	640	10	10	31338	0	"0 + 1 part"	40	94.889	1.004	0	8.07	0.07	"4316 + 2619 part"	3568	3569	2905	296	16	16040	3440	3218	1946	1745	288	311	582	643	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"3"	3.29580944420788	2.65971822147576e-06	5.7556794344557	0.000715733093879173
"fervent_mayer_3"	151	106	83	32	8	2600253	2479253	2314662	1450095	555421	153	103976	2601918	2638923	27.69	27.72	30023	29353	16226	15868	27	28	57	58	18	17	443942	2	"0 + 1 part"	142	98.518	1.001	0	1.92	0.04	"5650 + 214 part"	2591	2604	2179	326	28	103708	24684	24684	14783	14353	30	30	64	66	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"3"	6.91797358717684	7.37917182632197e-07	10.8776762338272	0.00634365772810458
"fervent_mayer_3"	125	0	0	0	0	148212	0	0	0	0	1410	2088	992482	4060624	30.66	30.58	689	NA	587	NA	558	NA	950	NA	6	6	5018	0	"0 + 4 part"	112	24.412	1.001	0	18.16	0	"432 + 3204 part"	1860	1860	1237	0	0	2088	688	0	586	NA	559	NA	951	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"3"	6.04544969077525	1.82975610640798e-05	2.6716214059711	4.22656556028369e-05
"fervent_mayer_3"	72	0	0	0	0	84374	0	0	0	0	767	1943	541545	2032530	33.35	33.36	698	NA	579	NA	300	NA	515	NA	3	3	2960	0	"0 + 1 part"	40	26.614	1.002	0	15.9	0	"173 + 1513 part"	1089	1089	746	0	0	1943	698	0	578	NA	301	NA	516	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"3"	5.53970584161981	2.9360440960585e-05	2.749110714233	9.23474571056063e-05
"fervent_mayer_3"	23	0	0	0	0	26409	0	0	0	0	714	1769	457438	5216281	35.06	34.94	620	NA	555	NA	301	NA	497	NA	5	5	4207	0	"0 + 1 part"	44	8.768	1.001	0	17.27	0	"138 + 1739 part"	889	889	610	0	0	1725	618	0	553	NA	303	NA	499	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"3"	10.930443032717	3.77537502350045e-05	2.12568111265478	1.07672022408964e-05
"fervent_mayer_3"	320	233	183	88	26	6444542	6218921	5840283	4200512	1965594	337	136206	6456860	6467702	54.94	54.95	35691	35691	19893	19893	56	56	117	117	6	6	170012	6	"0 + 1 part"	42	99.475	1.004	0	0.26	0.08	"6886 + 372 part"	5518	5530	4917	976	131	136206	35602	35427	19268	19268	57	58	119	119	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"3"	0.929244245655009	4.02672506450504e-08	31.1282430761343	0.00293628356824926
"fervent_mayer_3"	480	172	46	1	0	2324885	1522506	638372	29953	0	557	29953	2381529	2431652	51.43	51.45	6602	6518	3618	3403	114	118	234	245	7	5	17184	1	"0 + 0 part"	0	97.662	1.003	0	5.05	0.25	"3189 + 847 part"	2349	2350	1921	255	19	29953	6596	6494	3524	3379	114	118	235	246	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"3"	2.93928816319264	2.12048646058897e-06	6.63548895976891	0.00171236377809695
"fervent_mayer_3"	1	0	0	0	0	1224	0	0	0	0	122	1224	75415	3845825	35.16	35.25	609	NA	547	NA	53	NA	86	NA	0	0	0	0	"0 + 0 part"	0	1.961	1	0	57.02	0	"13 + 290 part"	152	152	102	0	0	1223	609	0	547	NA	53	NA	86	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"3"	0	0.000756083007359279	1.62288975707423	3.15206639344262e-06
"fervent_mayer_3"	595	310	129	9	0	4081466	3324559	2011215	266577	0	659	42451	4131303	4107985	65.7	65.68	9728	9837	5944	6036	135	134	269	266	2	2	39055	2	"0 + 0 part"	0	99.363	1.012	0	1.57	0.07	"7074 + 1090 part"	4549	4551	3905	441	28	42451	9726	9728	5944	6014	136	135	271	268	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"3"	0.484108766653039	3.80025381822636e-07	49.1833465798926	0.00149817993459788
"fervent_mayer_3"	128	3	0	0	0	232140	19165	0	0	0	252	7382	316934	3268305	35	35.77	1495	NA	961	NA	68	NA	134	NA	0	0	0	0	"0 + 0 part"	0	9.416	1.03	0	38.67	0	"181 + 357 part"	471	471	347	18	1	7382	1495	0	961	NA	68	NA	134	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"3"	0	0.000122012784996245	75.253411171846	3.51829587301587e-05
"fervent_mayer_3"	409	216	108	8	0	3066425	2524860	1724275	251481	0	452	42252	3099106	3125442	68.25	68.22	10772	10733	6360	6307	92	93	182	185	2	2	10920	0	"0 + 0 part"	0	98.962	1.002	0	7.05	0	"5308 + 874 part"	3295	3297	2917	355	22	42252	10772	10733	6336	6298	92	93	182	185	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"3"	0.645347400185731	2.2748495856547e-06	7.22916950626503	0.00216669854955752
"fervent_mayer_3"	392	56	24	4	0	1194196	683864	452029	146643	0	1666	47684	2109099	5192961	66.09	66.83	1171	NA	763	NA	263	NA	845	NA	5	4	22345	0	"0 + 2 part"	486	39.983	1.016	0	10.21	0	"1446 + 2563 part"	3471	3472	2390	98	10	47684	1165	0	761	NA	269	NA	853	NA	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"3"	2.3706805607513	4.84092970505415e-06	7.4518757217703	9.5956800060024e-05
"fervent_mayer_3"	406	28	19	5	1	1055860	495024	427831	187514	71236	2265	71236	2359164	4767709	66.44	67.04	925	NA	703	NA	535	NA	1277	NA	1	1	1329	0	"0 + 2 part"	1823	48.397	1.022	0	11.53	0.17	"1303 + 3164 part"	4196	4199	2826	89	10	71236	924	0	702	NA	538	NA	1280	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"3"	0.423878967295194	4.88732449291359e-06	23.712867123392	0.000103411461766004
"fervent_mayer_3"	17	10	3	0	0	109420	91463	45671	0	0	24	19696	114342	5190212	64.97	66.83	7304	NA	5349	NA	5	NA	9	NA	4	3	9547	0	"0 + 2 part"	941	2.146	1.018	0	2.69	0	"167 + 35 part"	156	156	100	11	0	19696	7304	0	3441	NA	5	NA	10	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"3"	34.9827709852897	2.35259134876074e-05	29.6489623159902	1.91888166666667e-05
"fervent_mayer_3"	2743	13	0	0	0	4762860	72160	0	0	0	5499	6373	6745593	7278430	65.87	65.87	1405	1316	917	817	1567	1763	3053	3516	1	1	977	13	"0 + 1 part"	45	88.791	1.044	0	5.38	0.03	"3427 + 5672 part"	10286	10287	7798	345	4	6373	1405	1316	917	817	1568	1764	3055	3518	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"3"	0.148244935619448	7.97557753632631e-07	124.634124392211	0.00014336864304419
"fervent_mayer_3"	1236	18	0	0	0	2414851	107778	0	0	0	2076	7920	3021534	3480877	73.24	73.29	1770	1547	1115	851	558	696	1095	1448	0	0	0	1	"0 + 0 part"	0	85.746	1.012	0	8.51	0.27	"2569 + 3266 part"	4408	4408	3394	135	1	7920	1770	1547	1114	851	558	696	1096	1448	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"3"	0	2.81645018722278e-06	243.644159216198	0.00035416071849711
"fervent_mayer_3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"3"	NA	NA	0.727716796774924	NA
"fervent_mayer_3"	122	100	88	51	31	4566036	4513306	4418690	3780098	3041432	131	259541	4571707	4566645	68.92	68.92	73723	73723	38331	38331	19	19	40	40	1	1	56325	0	"0 + 0 part"	0	99.857	1.003	0	6.16	0.11	"6530 + 162 part"	4309	4309	3960	541	60	259541	73723	73723	38331	38331	19	19	40	40	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"3"	0.218736677569232	1.34741793382647e-06	18.3149226620418	0.0076117713351145
"fervent_mayer_3"	1	0	0	0	0	2008	0	0	0	0	41	2008	25370	2975898	46.41	46.71	591	NA	524	NA	18	NA	29	NA	0	0	0	0	"0 + 0 part"	0	0.853	1	0	47.3	0	"2 + 52 part"	52	52	36	0	0	2008	591	0	524	NA	18	NA	29	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"3"	0	0.00186440677966102	6.08171046185051	1.77465609756098e-06
"fervent_mayer_3"	10	0	0	0	0	11237	0	0	0	0	652	1442	406423	7207331	66.38	65.81	611	NA	544	NA	280	NA	458	NA	0	0	0	0	"0 + 0 part"	0	5.637	1	0	51.93	0.25	"59 + 1102 part"	887	887	612	0	0	1442	611	0	544	NA	280	NA	458	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"3"	0	0.000127773280547607	2.05975693359997	4.87358420245399e-06
"fervent_mayer_3"	61	0	0	0	0	73221	0	0	0	0	671	2480	465849	2264253	31.19	30.86	671	NA	576	NA	265	NA	453	NA	0	0	0	0	"0 + 0 part"	0	20.275	1.015	0	46.4	0.22	"388 + 995 part"	1113	1113	487	0	0	2480	671	0	576	NA	265	NA	453	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"3"	0	9.96030902717404e-05	7.55103338717007	6.12631333830104e-05
"fervent_mayer_3"	23	0	0	0	0	26520	0	0	0	0	539	1859	356426	2413510	30.7	30.86	645	NA	556	NA	221	NA	370	NA	0	0	0	0	"0 + 0 part"	0	14.633	1.009	0	23.79	0	"158 + 882 part"	795	795	475	0	0	1859	645	0	556	NA	221	NA	370	NA	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"3"	0	6.67459725160342e-05	124.629813010926	3.97262873840445e-05
"fervent_mayer_3"	7	0	0	0	0	7801	0	0	0	0	147	1304	96951	2296439	31.07	30.92	621	NA	560	NA	61	NA	102	NA	1	1	556	0	"0 + 0 part"	0	4.203	1.005	0	37.3	0	"48 + 389 part"	218	218	128	0	0	1304	621	0	560	NA	61	NA	102	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"3"	10.3144887623645	0.000384730430836196	43.1714929070618	1.20171489795918e-05
